image_path,class_label,attributes,caption,instance_id,mapped_class,split
images/team9_calculator_13_c.jpg,calculator,color:white;material:plastic;condition:new;size:medium,A white plastic calculator with teal keys on a cracked surface.,team9_calculator_13_3,calculator,train
images/team9_calculator_14_a.jpg,calculator,color:black;material:plastic;condition:new;size:medium,A black plastic calculator with a white border.,team9_calculator_14_1,calculator,val
images/team9_calculator_14_b.jpg,calculator,color:black;material:plastic;condition:new;size:medium,A black plastic calculator with white keys.,team9_calculator_14_2,calculator,train
images/team9_calculator_14_c.jpg,calculator,color:black;material:plastic;condition:new;size:medium,A black plastic calculator with metal details on a wood surface.,team9_calculator_14_3,calculator,train
images/team9_calculator_14_d.jpg,calculator,color:black;material:plastic;condition:new;size:medium,A black plastic calculator in its white case.,team9_calculator_14_4,calculator,train
images/team9_calculator_14_e.jpg,calculator,color:black;material:plastic;condition:new;size:medium,A hand holding a black calculator in a white case.,team9_calculator_14_5,calculator,train
images/team9_cap_01_a.jpg,cap,color:multicolor;material:fabric;condition:new;size:large,cap side view,team9_cap_01_1,cap,train
images/team9_cap_01_b.jpg,cap,color:multicolor;material:fabric;condition:new;size:large,cap side view,team9_cap_01_2,cap,train
images/team9_cap_02_a.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap front view,team9_cap_02_1,cap,train
images/team9_cap_03_a.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap front view,team9_cap_03_1,cap,train
images/team9_cap_03_b.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap bottom view,team9_cap_03_2,cap,train
images/team9_cap_04_a.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap with logo,team9_cap_04_1,cap,train
images/team9_cap_05_a.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap with puma logo,team9_cap_05_1,cap,train
images/team9_cap_05_b.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap with puma logo,team9_cap_05_2,cap,train
images/team9_cap_06_a.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap with white logo,team9_cap_06_1,cap,train
images/team9_cap_06_b.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap on table,team9_cap_06_2,cap,val
images/team9_cap_06_c.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap side view,team9_cap_06_3,cap,train
images/team9_cap_06_d.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap with logo,team9_cap_06_4,cap,train
images/team9_cap_07_a.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap side view,team9_cap_07_1,cap,train
images/team9_cap_07_b.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap upside down,team9_cap_07_2,cap,train
images/team9_cap_07_c.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap upside down,team9_cap_07_3,cap,train
images/team9_cap_07_d.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap front top view,team9_cap_07_4,cap,val
images/team9_cap_07_e.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap top view,team9_cap_07_5,cap,val
images/team9_cap_08_a.jpg,cap,color:black;material:fabric;condition:used;size:unknown,hat top view,team9_cap_08_1,cap,train
images/team9_cap_08_b.jpg,cap,color:black;material:fabric;condition:used;size:unknown,hat bottom view,team9_cap_08_2,cap,val
images/team9_cap_08_c.jpg,cap,color:black;material:fabric;condition:used;size:unknown,hat from top,team9_cap_08_3,cap,train
images/team9_cap_09_a.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap upside down,team9_cap_09_1,cap,train
images/team9_cap_09_b.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap upside down,team9_cap_09_2,cap,train
images/team9_cap_09_c.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap front view,team9_cap_09_3,cap,train
images/team9_cap_09_d.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap front view,team9_cap_09_4,cap,train
images/team9_cap_10_a.jpg,cap,color:blue;material:fabric;condition:used;size:medium,blue cap top view,team9_cap_10_1,cap,train
images/team9_cap_10_b.jpg,cap,color:blue;material:fabric;condition:used;size:medium,blue cap bottom view,team9_cap_10_2,cap,train
images/team9_cap_10_c.jpg,cap,color:blue;material:fabric;condition:used;size:medium,blue cap bottom view,team9_cap_10_3,cap,train
images/team9_cap_10_d.jpg,cap,color:blue;material:fabric;condition:used;size:medium,blue cap top view,team9_cap_10_4,cap,train
images/team9_cap_10_e.jpg,cap,color:blue;material:fabric;condition:used;size:medium,blue cap with logo,team9_cap_10_5,cap,train
images/team9_cap_11_a.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap with white logo,team9_cap_11_1,cap,train
images/team9_cap_11_b.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,designer cap with white logo,team9_cap_11_2,cap,val
images/team9_cap_11_c.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,designer cap with white logo,team9_cap_11_3,cap,train
images/team9_cap_11_d.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,designer cap top view,team9_cap_11_4,cap,train
images/team9_cap_12_a.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap bottom view,team9_cap_12_1,cap,train
images/team9_cap_12_b.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap puma logo,team9_cap_12_2,cap,train
images/team9_cap_12_c.jpg,cap,color:blue;material:fabric;condition:used;size:medium,hanging cap puma logo,team9_cap_12_3,cap,train
images/team9_cap_12_d.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap puma logo,team9_cap_12_4,cap,train
images/team9_cap_12_e.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap puma logo,team9_cap_12_5,cap,train
images/team9_cap_13_a.jpg,cap,color:silver;material:fabric;condition:used;size:large,cap on table,team9_cap_13_1,cap,train
images/team9_cap_13_b.jpg,cap,color:silver;material:fabric;condition:used;size:large,cap top view,team9_cap_13_2,cap,train
images/team9_cap_13_c.jpg,cap,color:silver;material:fabric;condition:used;size:large,cap side view,team9_cap_13_3,cap,train
images/team9_cap_14_a.jpg,cap,color:blue;material:fabric;condition:used;size:small,cap with net bottom,team9_cap_14_1,cap,train
images/team9_cap_14_b.jpg,cap,color:blue;material:fabric;condition:used;size:small,cap with net bottom,team9_cap_14_2,cap,train
images/team9_cap_14_c.jpg,cap,color:blue;material:fabric;condition:used;size:small,cap back side view,team9_cap_14_3,cap,train
images/team9_cap_14_d.jpg,cap,color:blue;material:fabric;condition:used;size:small,cap side view,team9_cap_14_4,cap,train
images/team9_cap_14_e.jpg,cap,color:blue;material:fabric;condition:used;size:small,cap top view,team9_cap_14_5,cap,val
images/team9_cap_15_a.jpg,cap,color:white;material:fabric;condition:used;size:medium,cap top view,team9_cap_15_1,cap,train
images/team9_cap_15_b.jpg,cap,color:white;material:fabric;condition:used;size:medium,cap side view,team9_cap_15_2,cap,train
images/team9_cap_15_c.jpg,cap,color:white;material:fabric;condition:used;size:medium,cap top view,team9_cap_15_3,cap,train
images/team9_cap_15_d.jpg,cap,color:white;material:fabric;condition:used;size:medium,cap top view,team9_cap_15_4,cap,train
images/team9_cap_16_a.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap side view,team9_cap_16_1,cap,train
images/team9_cap_16_b.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap back side view,team9_cap_16_2,cap,train
images/team9_cap_16_c.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap on table,team9_cap_16_3,cap,train
images/team9_cap_16_d.jpg,cap,color:blue;material:fabric;condition:used;size:medium,cap with B logo,team9_cap_16_4,cap,train
images/team9_cap_16_e.jpg,cap,color:blue;material:fabric;condition:used;size:medium,tilted cap,team9_cap_16_5,cap,train
images/team9_cap_17_a.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap on table,team9_cap_17_1,cap,val
images/team9_cap_17_b.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap on table,team9_cap_17_2,cap,val
images/team9_cap_17_c.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap on table,team9_cap_17_3,cap,train
images/team9_cap_17_d.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap side view,team9_cap_17_4,cap,train
images/team9_cap_17_e.jpg,cap,color:unknown;material:fabric;condition:used;size:medium,cap front view,team9_cap_17_5,cap,train
images/team9_cup_01_a.jpg,Cup,color:black;material:plastic;condition:new;size:medium,A dark ceramic mug being filled with coffee.,team9_cup_01_1,Cup,val
images/team9_cup_01_b.jpg,Cup,color:black;material:plastic;condition:new;size:medium,A dark ceramic mug.,team9_cup_01_2,Cup,train
images/team9_cup_01_c.jpg,Cup,color:black;material:plastic;condition:new;size:medium,A dark mug with coffee on a wood surface.,team9_cup_01_3,Cup,train
images/team9_cup_01_d.jpg,Cup,color:black;material:plastic;condition:new;size:medium,A dark ceramic mug with coffee and beans.,team9_cup_01_4,Cup,train
images/team9_cup_01_e.jpg,Cup,color:black;material:plastic;condition:new;size:medium,Hands holding a dark ceramic mug.,team9_cup_01_5,Cup,train
images/team9_cup_02_a.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A green cup held up outside.,team9_cup_02_1,Cup,val
images/team9_cup_02_b.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled dark green pot.,team9_cup_02_2,Cup,val
images/team9_cup_02_c.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A wood stirrer in a dark drink inside a green cup.,team9_cup_02_3,Cup,val
images/team9_cup_02_d.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled green cup of tea next to a laptop.,team9_cup_02_4,Cup,val
images/team9_cup_03_a.jpg,Cup,color:white;material:metal;condition:new;size:medium,A white mug that says 'Blessed' on a black book.,team9_cup_03_1,Cup,val
images/team9_cup_03_b.jpg,Cup,color:white;material:metal;condition:new;size:medium,A white mug with a gray rim that says 'Blessed'.,team9_cup_03_2,Cup,train
images/team9_cup_03_c.jpg,Cup,color:white;material:metal;condition:new;size:medium,A white mug with a silver rim on a log.,team9_cup_03_3,Cup,train
images/team9_cup_03_d.jpg,Cup,color:white;material:metal;condition:new;size:medium,A white mug with a silver rim.,team9_cup_03_4,Cup,train
images/team9_cup_03_e.jpg,Cup,color:white;material:metal;condition:new;size:medium,A white mug that says 'Blessed' on a dark surface.,team9_cup_03_5,Cup,train
images/team9_cup_04_a.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A dark green ceramic mug.,team9_cup_04_1,Cup,train
images/team9_cup_04_b.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A dark green ceramic mug with an off-white bottom.,team9_cup_04_2,Cup,val
images/team9_cup_04_c.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,"A dark green ceramic mug, showing the empty inside.",team9_cup_04_3,Cup,val
images/team9_cup_04_d.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A dark green ceramic mug.,team9_cup_04_4,Cup,train
images/team9_cup_05_a.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A pale green ceramic mug.,team9_cup_05_1,Cup,val
images/team9_cup_05_b.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled light green ceramic mug on a wood table.,team9_cup_05_2,Cup,train
images/team9_cup_05_c.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A hand stirring coffee in a green mug.,team9_cup_05_3,Cup,train
images/team9_cup_05_d.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled light green ceramic mug.,team9_cup_05_4,Cup,train
images/team9_cup_06_a.jpg,Cup,color:white;material:ceramic;condition:new;size:medium,A cream-colored ceramic mug with blue heart and flower designs.,team9_cup_06_1,Cup,val
images/team9_cup_06_b.jpg,Cup,color:white;material:ceramic;condition:new;size:medium,A white ceramic mug with blue hearts and flowers.,team9_cup_06_2,Cup,train
